management,foundfam_owned,firmid,wave,degree_m,degree_m_sq,degree_nm,degree_nm_sq,export,emp_firm,lnemp,compet_cat,industry,countrycode,age_cat
3.2222223,0.0,7838,2013,0.56,0.31360000000000005,0.0,0.0,0.0,350.0,5.857933154483459,strong,paper,mx,mid
1.9444444,1.0,7839,2013,1.0,1.0,0.04,0.0016,0.2,650.0,6.476972362889683,strong,textile,mx,mid
2.3333333,1.0,7840,2013,1.0,1.0,0.5,0.25,0.04,180.0,5.19295685089021,weak,food,mx,old
3.0,0.0,7841,2013,0.8,0.6400000000000001,0.8,0.6400000000000001,0.25,250.0,5.521460917862246,moder,rubber,mx,mid
3.0555556,1.0,7842,2013,1.0,1.0,0.05,0.0025000000000000005,0.1,600.0,6.396929655216146,moder,chemical,mx,mid
2.9444444,1.0,7843,2013,1.0,1.0,0.0,0.0,0.2,1200.0,7.090076835776092,weak,food,mx,mid
2.3333333,1.0,7844,2013,0.1,0.010000000000000002,0.0,0.0,0.0,700.0,6.551080335043404,moder,textile,mx,mid
3.1111112,1.0,7845,2013,1.0,1.0,0.0,0.0,0.1,1200.0,7.090076835776092,strong,food,mx,mid
2.8333333,1.0,7846,2013,1.0,1.0,0.2,0.04000000000000001,0.0,500.0,6.214608098422191,strong,furniture,mx,mid
2.7777777,0.0,7847,2013,0.1,0.010000000000000002,0.0,0.0,1.0,2400.0,7.783224016336037,strong,food,mx,young
3.7222223,1.0,7848,2010,0.1,0.010000000000000002,0.0,0.0,0.15,400.0,5.991464547107982,strong,chemical,mx,mid
3.0,0.0,7849,2013,1.0,1.0,0.5,0.25,0.02,1000.0,6.907755278982137,strong,chemical,mx,mid
3.0,0.0,7850,2010,1.0,1.0,0.1,0.010000000000000002,1.0,1500.0,7.313220387090301,weak,leather,mx,mid
1.6666666,0.0,7851,2013,1.0,1.0,0.04,0.0016,0.8,150.0,5.0106352940962555,moder,electronic,mx,mid
1.5,0.0,7852,2013,1.0,1.0,0.02,0.0004,0.0,600.0,6.396929655216146,strong,chemical,mx,mid
2.7222223,0.0,7853,2013,1.0,1.0,0.21,0.04409999999999999,0.01,2000.0,7.600902459542082,strong,chemical,mx,old
3.1111112,0.0,7854,2013,0.28,0.07840000000000001,0.0,0.0,0.85,250.0,5.521460917862246,moder,chemical,mx,young
1.8888888,1.0,7855,2013,1.0,1.0,0.85,0.7224999999999999,0.0,110.0,4.700480365792417,strong,fabricated_metal,mx,mid
2.6111112,1.0,7856,2013,0.4,0.16000000000000003,0.0,0.0,0.2,400.0,5.991464547107982,strong,food,mx,old
2.7777777,1.0,7857,2013,0.6,0.36,0.0,0.0,0.0,159.0,5.0689042022202315,weak,glass,mx,old
2.3888888,0.0,7858,2013,1.0,1.0,0.14,0.019600000000000003,0.8,900.0,6.802394763324311,strong,chemical,mx,mid
3.9444444,1.0,7859,2013,1.0,1.0,0.4,0.16000000000000003,0.5,360.0,5.886104031450156,strong,ind_machinery,mx,mid
1.2777778,1.0,7860,2013,1.0,1.0,0.02,0.0004,0.0,145.0,4.976733742420574,strong,rubber,mx,mid
3.2222223,0.0,7861,2013,0.5,0.25,0.1,0.010000000000000002,0.25,157.0,5.056245805348308,moder,chemical,mx,mid
2.3333333,1.0,7862,2013,0.2,0.04000000000000001,0.0,0.0,0.06,400.0,5.991464547107982,strong,printing,mx,mid
2.5,1.0,7863,2013,1.0,1.0,0.08,0.0064,0.4,250.0,5.521460917862246,strong,rubber,mx,mid
2.7777777,0.0,7864,2013,1.0,1.0,0.4,0.16000000000000003,0.2,180.0,5.19295685089021,weak,ind_machinery,mx,mid
1.8333334,0.0,7865,2013,0.1,0.010000000000000002,0.0,0.0,0.0,100.0,4.605170185988092,moder,printing,mx,young
2.8888888,1.0,7866,2010,1.0,1.0,0.1,0.010000000000000002,0.5,230.0,5.438079308923196,strong,chemical,mx,mid
3.3888888,0.0,7867,2010,1.0,1.0,0.6,0.36,0.6,380.0,5.940171252720432,strong,electronic,mx,unknown
2.6666667,0.0,7868,2013,0.95,0.9025,0.2,0.04000000000000001,0.9,300.0,5.703782474656201,moder,rubber,mx,young
3.1111112,1.0,7869,2013,0.75,0.5625,0.1,0.010000000000000002,0.0,540.0,6.29156913955832,moder,chemical,mx,mid
3.6666667,0.0,7870,2013,0.75,0.5625,0.01,0.0001,0.4,1400.0,7.24422751560335,weak,glass,mx,mid
2.4444444,1.0,7871,2013,1.0,1.0,0.23,0.0529,0.5,1890.0,7.5443321080536885,strong,food,mx,mid
2.1666667,0.0,7872,2010,1.0,1.0,0.15,0.0225,0.4,400.0,5.991464547107982,strong,fabricated_metal,mx,mid
2.5,1.0,7873,2013,1.0,1.0,0.04,0.0016,0.1,2300.0,7.7406644019172415,strong,food,mx,mid
2.5555556,0.0,7875,2013,1.0,1.0,0.23,0.0529,0.02,250.0,5.521460917862246,moder,chemical,mx,mid
4.2777777,0.0,7876,2013,0.75,0.5625,0.02,0.0004,0.4,3000.0,8.006367567650246,weak,glass,mx,mid
3.7222223,0.0,7878,2010,0.8,0.6400000000000001,0.0,0.0,0.7,900.0,6.802394763324311,strong,furniture,mx,old
3.1111112,0.0,7879,2013,1.0,1.0,0.0,0.0,0.7,410.0,6.016157159698354,weak,electronic,mx,old
2.5,1.0,7880,2013,1.0,1.0,0.02,0.0004,0.1,228.0,5.429345628954441,moder,fabricated_metal,mx,mid
2.8333333,0.0,7881,2013,1.0,1.0,0.08,0.0064,0.15,2100.0,7.649692623711514,moder,glass,mx,mid
2.8888888,1.0,7882,2013,1.0,1.0,0.17,0.028900000000000006,0.05,530.0,6.272877006546167,weak,electronic,mx,mid
2.8333333,1.0,7883,2013,1.0,1.0,0.24,0.0576,0.01,864.0,6.761572768804055,strong,chemical,mx,mid
3.3333333,0.0,7884,2013,1.0,1.0,0.18,0.0324,0.3,170.0,5.135798437050262,weak,chemical,mx,mid
3.1666667,1.0,7885,2013,0.8,0.6400000000000001,0.2,0.04000000000000001,0.5,5000.0,8.517193191416238,strong,transport,mx,mid
3.1111112,0.0,7886,2013,0.85,0.7224999999999999,0.12,0.0144,0.15,130.0,4.867534450455582,strong,ind_machinery,mx,mid
2.3333333,0.0,7887,2013,0.67,0.4489000000000001,0.0,0.0,0.25,370.0,5.91350300563827,weak,rubber,mx,mid
2.9444444,1.0,7888,2013,1.0,1.0,0.15,0.0225,0.6,1200.0,7.090076835776092,weak,textile,mx,unknown
1.7222222,0.0,7889,2010,0.8,0.6400000000000001,0.1,0.010000000000000002,0.9,300.0,5.703782474656201,moder,fabricated_metal,mx,mid
2.8333333,1.0,7890,2013,0.83,0.6889,0.0,0.0,0.0,115.0,4.74493212836325,weak,ind_machinery,mx,mid
2.0555556,1.0,7891,2013,0.38,0.1444,0.01,0.0001,0.9,500.0,6.214608098422191,moder,fabricated_metal,mx,mid
2.2222223,1.0,7892,2013,1.0,1.0,0.08,0.0064,0.7,80.0,4.382026634673881,moder,ind_machinery,mx,mid
3.0,1.0,7893,2013,0.85,0.7224999999999999,0.11,0.0121,0.05,124.0,4.820281565605037,weak,food,mx,mid
1.9444444,1.0,7894,2013,1.0,1.0,0.09,0.0081,0.0,130.0,4.867534450455582,strong,furniture,mx,mid
3.2222223,1.0,7895,2013,0.33,0.10890000000000001,0.0,0.0,0.15,115.0,4.74493212836325,moder,fabricated_metal,mx,mid
2.2777777,1.0,7896,2010,1.0,1.0,0.05,0.0025000000000000005,0.0,200.0,5.298317366548036,weak,misc_manuf,mx,mid
3.0,1.0,7897,2013,1.0,1.0,0.05,0.0025000000000000005,0.8,2000.0,7.600902459542082,strong,transport,mx,mid
3.2222223,0.0,7898,2013,0.02,0.0004,0.03,0.0009,0.0,270.0,5.598421958998375,strong,paper,mx,mid
2.7777777,1.0,7899,2013,0.6,0.36,0.08,0.0064,0.05,250.0,5.521460917862246,moder,leather,mx,mid
2.6111112,0.0,7901,2013,0.63,0.39690000000000003,0.09,0.0081,0.3,120.0,4.787491742782046,strong,rubber,mx,young
3.4444444,0.0,7902,2013,0.35,0.12249999999999998,0.05,0.0025000000000000005,0.97,1000.0,6.907755278982137,strong,ind_machinery,mx,young
3.2222223,1.0,7903,2013,1.0,1.0,0.1,0.010000000000000002,1.0,230.0,5.438079308923196,weak,primary_metal,mx,mid
3.1666667,1.0,7904,2010,1.0,1.0,0.3,0.09,0.7,148.0,4.997212273764115,strong,primary_metal,mx,young
3.6111112,0.0,7905,2013,1.0,1.0,0.38,0.1444,0.5,550.0,6.309918278226516,strong,chemical,mx,young
3.3888888,0.0,7906,2013,1.0,1.0,0.1,0.010000000000000002,0.7,5000.0,8.517193191416238,strong,ind_machinery,mx,mid
2.8888888,0.0,7907,2010,1.0,1.0,0.0,0.0,0.2,100.0,4.605170185988092,strong,food,mx,young
3.3888888,0.0,7908,2013,0.7,0.48999999999999994,0.04,0.0016,1.0,310.0,5.736572297479192,weak,fabricated_metal,mx,mid
2.8333333,1.0,7909,2013,1.0,1.0,0.04,0.0016,0.7,1200.0,7.090076835776092,strong,lumber,mx,mid
2.2777777,1.0,7910,2013,0.96,0.9216,0.5,0.25,0.02,207.0,5.332718793265369,strong,fabricated_metal,mx,mid
3.2777777,1.0,7911,2013,1.0,1.0,0.04,0.0016,0.33,1500.0,7.313220387090301,strong,rubber,mx,young
2.6111112,1.0,7912,2013,1.0,1.0,0.1,0.010000000000000002,0.15,550.0,6.309918278226516,strong,paper,mx,mid
2.0,1.0,7913,2013,0.5,0.25,0.0,0.0,0.4,280.0,5.634789603169249,weak,fabricated_metal,mx,mid
3.1666667,0.0,7914,2013,1.0,1.0,0.1,0.010000000000000002,0.5,250.0,5.521460917862246,strong,primary_metal,mx,mid
3.8333333,0.0,7915,2013,1.0,1.0,0.01,0.0001,0.9,3600.0,8.1886891244442,moder,electronic,mx,young
2.6666667,1.0,7916,2010,0.5,0.25,0.0,0.0,0.4,250.0,5.521460917862246,strong,furniture,mx,mid
3.0,1.0,7917,2013,1.0,1.0,0.02,0.0004,0.35,532.0,6.2766434893416445,strong,textile,mx,mid
2.2777777,1.0,7918,2013,0.45,0.2025,0.8,0.6400000000000001,0.05,271.0,5.602118820879701,weak,textile,mx,mid
3.0555556,0.0,7919,2013,0.7,0.48999999999999994,0.0,0.0,0.05,400.0,5.991464547107982,strong,paper,mx,mid
1.8333334,1.0,7920,2013,1.0,1.0,0.1,0.010000000000000002,0.0,72.0,4.276666119016055,strong,apparel,mx,young
2.4444444,1.0,7921,2013,1.0,1.0,0.08,0.0064,0.0,150.0,5.0106352940962555,weak,paper,mx,unknown
2.3333333,1.0,7922,2013,0.28,0.07840000000000001,0.0,0.0,0.15,275.0,5.616771097666572,strong,textile,mx,mid
2.2222223,0.0,7923,2013,0.29,0.0841,0.0,0.0,0.1,60.0,4.0943445622221,strong,rubber,mx,young
2.9444444,0.0,7924,2013,0.75,0.5625,0.3,0.09,0.0,100.0,4.605170185988092,strong,printing,mx,mid
2.9444444,0.0,7925,2013,1.0,1.0,0.1,0.010000000000000002,0.32,550.0,6.309918278226516,weak,paper,mx,mid
1.5555556,1.0,7926,2010,0.0,0.0,0.0,0.0,0.0,150.0,5.0106352940962555,strong,apparel,mx,unknown
2.0555556,1.0,7927,2013,1.0,1.0,0.0,0.0,0.0,180.0,5.19295685089021,strong,furniture,mx,mid
2.6666667,1.0,7928,2013,0.66,0.43560000000000004,0.05,0.0025000000000000005,0.0,175.0,5.1647859739235145,weak,electronic,mx,mid
2.5,0.0,7929,2010,0.9,0.81,0.03,0.0009,0.0,180.0,5.19295685089021,strong,chemical,mx,young
2.3333333,1.0,7930,2013,1.0,1.0,0.15,0.0225,0.8,320.0,5.768320995793772,strong,fabricated_metal,mx,young
2.1666667,1.0,7931,2013,1.0,1.0,0.0,0.0,0.0,1500.0,7.313220387090301,strong,glass,mx,young
2.3888888,0.0,7932,2013,1.0,1.0,0.08,0.0064,0.0,1350.0,7.2078598714324755,weak,chemical,mx,young
4.0,0.0,7933,2013,1.0,1.0,0.01,0.0001,1.0,300.0,5.703782474656201,moder,misc_manuf,mx,mid
3.6111112,1.0,7934,2013,1.0,1.0,0.35,0.12249999999999998,1.0,4000.0,8.294049640102028,strong,electronic,mx,young
1.8333334,1.0,7935,2013,1.0,1.0,0.0,0.0,0.0,700.0,6.551080335043404,moder,printing,mx,unknown
4.0555553,0.0,7936,2013,1.0,1.0,0.4,0.16000000000000003,1.0,3000.0,8.006367567650246,strong,fabricated_metal,mx,mid
2.3888888,1.0,7937,2013,1.0,1.0,0.13,0.016900000000000002,0.12,240.0,5.480638923341991,strong,rubber,mx,mid
2.0,1.0,7938,2013,0.67,0.4489000000000001,0.6,0.36,0.0,80.0,4.382026634673881,strong,printing,mx,young
3.1111112,0.0,7939,2010,1.0,1.0,0.5,0.25,0.0,320.0,5.768320995793772,weak,food,mx,young
2.6666667,0.0,7940,2013,0.5,0.25,0.05,0.0025000000000000005,0.3,2400.0,7.783224016336037,weak,glass,mx,mid
4.111111,0.0,7941,2013,0.6,0.36,0.3,0.09,0.9,4000.0,8.294049640102028,strong,transport,mx,old
3.1111112,1.0,7943,2013,1.0,1.0,0.09,0.0081,0.3,800.0,6.684611727667927,strong,chemical,mx,mid
2.1111112,1.0,7944,2013,0.75,0.5625,0.06,0.0036,0.03,100.0,4.605170185988092,strong,furniture,mx,young
3.2222223,0.0,7945,2013,1.0,1.0,0.0,0.0,0.7,200.0,5.298317366548036,weak,transport,mx,young
3.1111112,1.0,7946,2013,1.0,1.0,0.0,0.0,0.0,450.0,6.1092475827643655,strong,textile,mx,unknown
2.0,1.0,7947,2013,0.33,0.10890000000000001,0.0,0.0,0.02,110.0,4.700480365792417,strong,apparel,mx,mid
3.8333333,0.0,7948,2013,1.0,1.0,0.6,0.36,0.15,500.0,6.214608098422191,weak,electronic,mx,mid
1.5555556,1.0,7949,2010,0.8,0.6400000000000001,0.0,0.0,0.0,300.0,5.703782474656201,weak,glass,mx,mid
2.0,1.0,7950,2013,0.5,0.25,0.0,0.0,0.0,110.0,4.700480365792417,strong,printing,mx,mid
3.7222223,0.0,7951,2013,0.1,0.010000000000000002,0.02,0.0004,1.0,994.0,6.901737206656574,strong,instrument,mx,young
3.9444444,0.0,7952,2013,1.0,1.0,0.1,0.010000000000000002,0.8,23000.0,10.043249494911286,weak,electronic,mx,young
2.4444444,1.0,7953,2010,0.9,0.81,0.0,0.0,0.02,200.0,5.298317366548036,moder,chemical,mx,young
3.8888888,1.0,7954,2013,1.0,1.0,0.4,0.16000000000000003,0.07,1460.0,7.286191714702382,moder,food,mx,mid
3.6111112,1.0,7955,2013,1.0,1.0,0.1,0.010000000000000002,0.0,50.0,3.912023005428146,strong,chemical,mx,young
2.9444444,0.0,7956,2013,1.0,1.0,0.1,0.010000000000000002,0.95,122.0,4.804021044733257,strong,chemical,mx,mid
2.9444444,0.0,7957,2013,1.0,1.0,0.16,0.0256,0.0,63.0,4.143134726391533,weak,food,mx,young
3.0555556,1.0,7958,2013,0.7,0.48999999999999994,0.0,0.0,0.4,184.0,5.214935757608986,strong,leather,mx,mid
3.3333333,0.0,7959,2013,0.9,0.81,0.01,0.0001,0.0,177.0,5.176149732573829,strong,food,mx,mid
3.0555556,0.0,7960,2013,1.0,1.0,0.2,0.04000000000000001,0.1,2500.0,7.824046010856292,strong,fabricated_metal,mx,unknown
3.7777777,0.0,7961,2013,1.0,1.0,0.08,0.0064,0.7,1500.0,7.313220387090301,strong,ind_machinery,mx,young
4.2222223,1.0,7962,2013,0.95,0.9025,0.3,0.09,0.09,600.0,6.396929655216146,strong,food,mx,mid
4.388889,1.0,7963,2010,1.0,1.0,0.25,0.0625,0.75,700.0,6.551080335043404,weak,ind_machinery,mx,young
3.0,0.0,7964,2013,0.77,0.5929,0.11,0.0121,1.0,370.0,5.91350300563827,weak,electronic,mx,young
3.2777777,1.0,7965,2010,1.0,1.0,0.0,0.0,0.0,450.0,6.1092475827643655,strong,chemical,mx,mid
3.2222223,1.0,7966,2013,0.8,0.6400000000000001,0.8,0.6400000000000001,0.2,400.0,5.991464547107982,strong,rubber,mx,young
1.4444444,1.0,7967,2013,1.0,1.0,0.06,0.0036,0.75,90.0,4.499809670330265,moder,glass,mx,young
1.7777778,1.0,7968,2013,1.0,1.0,0.1,0.010000000000000002,0.0,200.0,5.298317366548036,strong,textile,mx,mid
2.3333333,1.0,7969,2013,1.0,1.0,0.18,0.0324,0.1,150.0,5.0106352940962555,strong,textile,mx,young
2.2777777,1.0,7970,2013,0.25,0.0625,0.04,0.0016,0.7,500.0,6.214608098422191,strong,transport,mx,mid
3.2222223,0.0,7971,2013,1.0,1.0,0.09,0.0081,0.65,170.0,5.135798437050262,moder,ind_machinery,mx,mid
2.5,1.0,7972,2013,0.4,0.16000000000000003,0.0,0.0,0.2,110.0,4.700480365792417,moder,fabricated_metal,mx,mid
4.1666665,0.0,7973,2010,0.96,0.9216,0.06,0.0036,1.0,8000.0,8.987196820661973,moder,electronic,mx,young
2.8888888,1.0,7974,2013,1.0,1.0,0.2,0.04000000000000001,1.0,500.0,6.214608098422191,moder,transport,mx,young
2.8333333,1.0,7975,2013,1.0,1.0,0.0,0.0,0.5,670.0,6.507277712385012,strong,food,mx,young
3.3333333,0.0,7976,2013,0.7,0.48999999999999994,0.05,0.0025000000000000005,0.9,2500.0,7.824046010856292,moder,transport,mx,young
2.4444444,1.0,7977,2013,1.0,1.0,0.05,0.0025000000000000005,0.8,150.0,5.0106352940962555,moder,fabricated_metal,mx,young
3.1666667,0.0,7978,2013,1.0,1.0,0.2,0.04000000000000001,0.8,700.0,6.551080335043404,strong,fabricated_metal,mx,young
3.7222223,1.0,7979,2010,1.0,1.0,0.8,0.6400000000000001,0.2,200.0,5.298317366548036,strong,fabricated_metal,mx,mid
3.2777777,0.0,7980,2013,1.0,1.0,0.23,0.0529,1.0,600.0,6.396929655216146,strong,fabricated_metal,mx,young
3.1666667,0.0,7981,2010,0.9,0.81,0.05,0.0025000000000000005,0.15,1500.0,7.313220387090301,weak,paper,mx,young
4.2777777,0.0,7982,2010,1.0,1.0,0.15,0.0225,0.8,850.0,6.745236349484363,weak,electronic,mx,young
3.0,0.0,7983,2010,1.0,1.0,0.4,0.16000000000000003,1.0,800.0,6.684611727667927,strong,electronic,mx,young
3.5555556,0.0,7984,2013,1.0,1.0,1.0,1.0,0.6,70.0,4.248495242049359,weak,transport,mx,young
1.7777778,1.0,7985,2010,0.2,0.04000000000000001,0.0,0.0,0.0,400.0,5.991464547107982,strong,apparel,mx,young
3.5,1.0,7986,2013,1.0,1.0,0.03,0.0009,0.0,370.0,5.91350300563827,strong,leather,mx,mid
2.8333333,1.0,7987,2010,1.0,1.0,0.04,0.0016,0.0,117.0,4.762173934797756,strong,paper,mx,young
3.2777777,0.0,7988,2013,1.0,1.0,0.04,0.0016,0.7,530.0,6.272877006546167,weak,glass,mx,young
3.6111112,1.0,7989,2013,0.86,0.7395999999999999,0.2,0.04000000000000001,0.45,4000.0,8.294049640102028,strong,textile,mx,young
3.7222223,0.0,7990,2010,0.37,0.1369,0.0,0.0,0.3,280.0,5.634789603169249,weak,chemical,mx,young
3.5555556,1.0,7991,2013,1.0,1.0,0.0,0.0,0.45,150.0,5.0106352940962555,strong,paper,mx,mid
4.0,0.0,7992,2013,1.0,1.0,0.21,0.04409999999999999,0.8,1200.0,7.090076835776092,moder,rubber,mx,young
3.4444444,1.0,7993,2013,0.0,0.0,0.0,0.0,0.95,150.0,5.0106352940962555,moder,transport,mx,young
2.5555556,0.0,7994,2010,0.4,0.16000000000000003,0.1,0.010000000000000002,0.1,250.0,5.521460917862246,strong,ind_machinery,mx,young
3.5,1.0,7995,2013,0.55,0.30250000000000005,0.15,0.0225,0.95,600.0,6.396929655216146,strong,paper,mx,young
1.8888888,1.0,7996,2013,1.0,1.0,0.02,0.0004,0.0,1000.0,6.907755278982137,weak,food,mx,young
3.6111112,0.0,7997,2013,1.0,1.0,0.07,0.004900000000000001,0.05,1000.0,6.907755278982137,strong,food,mx,young
2.0,1.0,7998,2013,1.0,1.0,0.11,0.0121,0.0,120.0,4.787491742782046,weak,food,mx,young
1.9444444,1.0,7999,2013,0.3,0.09,0.3,0.09,0.1,300.0,5.703782474656201,weak,furniture,mx,mid
3.5,1.0,8000,2013,1.0,1.0,0.12,0.0144,1.0,1840.0,7.517520850603031,moder,furniture,mx,young
3.0,0.0,8001,2013,0.42,0.17639999999999997,0.09,0.0081,0.4,1200.0,7.090076835776092,strong,chemical,mx,mid
2.7777777,1.0,8002,2013,0.67,0.4489000000000001,0.0,0.0,0.5,150.0,5.0106352940962555,strong,rubber,mx,young
3.5555556,0.0,8003,2013,1.0,1.0,0.12,0.0144,1.0,800.0,6.684611727667927,moder,primary_metal,mx,young
1.7222222,1.0,8004,2010,0.17,0.028900000000000006,0.0,0.0,0.05,130.0,4.867534450455582,strong,printing,mx,young
2.7777777,0.0,8005,2013,1.0,1.0,0.14,0.019600000000000003,0.03,197.0,5.2832037287379885,strong,rubber,mx,young
2.8333333,1.0,8006,2013,1.0,1.0,0.13,0.016900000000000002,0.1,300.0,5.703782474656201,moder,food,mx,mid
2.6666667,0.0,8007,2013,1.0,1.0,0.75,0.5625,0.95,1050.0,6.956545443151569,strong,textile,mx,young
2.6111112,1.0,8008,2013,1.0,1.0,0.04,0.0016,0.5,330.0,5.799092654460526,moder,transport,mx,young
3.1111112,0.0,8009,2013,1.0,1.0,0.4,0.16000000000000003,0.03,150.0,5.0106352940962555,strong,rubber,mx,young
2.6666667,1.0,8010,2013,1.0,1.0,0.08,0.0064,0.01,140.0,4.941642422609304,strong,chemical,mx,young
2.1111112,1.0,8011,2010,1.0,1.0,0.4,0.16000000000000003,0.3,180.0,5.19295685089021,weak,rubber,mx,unknown
2.7222223,0.0,8012,2010,0.7,0.48999999999999994,0.0,0.0,0.5,125.0,4.8283137373023015,strong,transport,mx,young
2.4444444,1.0,8013,2010,0.5,0.25,0.02,0.0004,0.01,130.0,4.867534450455582,strong,printing,mx,unknown
2.6111112,1.0,8014,2013,1.0,1.0,0.08,0.0064,0.0,120.0,4.787491742782046,strong,textile,mx,mid
3.7222223,0.0,8015,2013,1.0,1.0,0.17,0.028900000000000006,0.85,250.0,5.521460917862246,weak,transport,mx,young
3.5,1.0,8016,2013,1.0,1.0,0.02,0.0004,0.05,400.0,5.991464547107982,strong,ind_machinery,mx,mid
3.9444444,0.0,8017,2013,1.0,1.0,0.02,0.0004,0.7,1100.0,7.003065458786462,strong,transport,mx,mid
3.0,1.0,8018,2013,1.0,1.0,0.04,0.0016,0.5,270.0,5.598421958998375,strong,electronic,mx,young
1.5,1.0,8019,2013,1.0,1.0,0.07,0.004900000000000001,0.0,80.0,4.382026634673881,strong,fabricated_metal,mx,mid
4.2777777,0.0,8020,2013,1.0,1.0,0.06,0.0036,1.0,4500.0,8.411832675758411,strong,transport,mx,young
3.1666667,1.0,8021,2013,1.0,1.0,0.13,0.016900000000000002,0.1,160.0,5.075173815233827,strong,food,mx,young
2.6666667,1.0,8022,2013,1.0,1.0,0.15,0.0225,0.3,1000.0,6.907755278982137,strong,glass,mx,young
3.6666667,0.0,8023,2013,1.0,1.0,0.3,0.09,0.95,600.0,6.396929655216146,strong,rubber,mx,mid
3.1111112,0.0,8024,2013,0.9,0.81,0.01,0.0001,0.2,1100.0,7.003065458786462,moder,paper,mx,young
2.7777777,1.0,8025,2013,1.0,1.0,0.03,0.0009,0.5,400.0,5.991464547107982,strong,food,mx,young
3.3333333,1.0,8026,2013,1.0,1.0,0.12,0.0144,0.0,180.0,5.19295685089021,strong,fabricated_metal,mx,young
1.8333334,1.0,8027,2010,1.0,1.0,0.16,0.0256,0.35,160.0,5.075173815233827,moder,fabricated_metal,mx,unknown
2.9444444,0.0,8028,2010,0.6,0.36,0.11,0.0121,0.75,2000.0,7.600902459542082,moder,rubber,mx,young
2.3888888,1.0,8030,2013,0.66,0.43560000000000004,0.0,0.0,0.0,60.0,4.0943445622221,moder,rubber,mx,young
1.9444444,1.0,8031,2013,0.01,0.0001,0.5,0.25,0.0,200.0,5.298317366548036,strong,chemical,mx,young
3.1111112,1.0,8032,2013,1.0,1.0,0.05,0.0025000000000000005,1.0,600.0,6.396929655216146,strong,furniture,mx,young
2.6666667,1.0,8034,2013,1.0,1.0,0.01,0.0001,1.0,500.0,6.214608098422191,strong,apparel,mx,unknown
2.8888888,1.0,8035,2010,1.0,1.0,0.0,0.0,0.0,750.0,6.620073206530356,strong,chemical,mx,young
2.8333333,1.0,8036,2013,1.0,1.0,0.04,0.0016,0.4,180.0,5.19295685089021,strong,food,mx,mid
2.9444444,1.0,8037,2013,0.3,0.09,0.05,0.0025000000000000005,0.0,500.0,6.214608098422191,moder,food,mx,young
2.7777777,0.0,8038,2010,1.0,1.0,0.2,0.04000000000000001,0.5,800.0,6.684611727667927,weak,instrument,mx,young
2.5555556,0.0,8039,2013,0.5,0.25,0.0,0.0,0.2,320.0,5.768320995793772,moder,glass,mx,unknown
3.2777777,1.0,8040,2013,0.89,0.7921,0.13,0.016900000000000002,0.27,300.0,5.703782474656201,strong,furniture,mx,mid
3.3333333,1.0,8041,2010,1.0,1.0,0.3,0.09,0.6,203.0,5.313205979041787,strong,transport,mx,mid
2.3888888,1.0,8042,2013,0.5,0.25,0.0,0.0,0.9,80.0,4.382026634673881,moder,rubber,mx,young
3.5,0.0,8043,2010,1.0,1.0,0.2,0.04000000000000001,1.0,1200.0,7.090076835776092,weak,electronic,mx,young
1.9444444,1.0,8044,2013,0.2,0.04000000000000001,0.0,0.0,0.1,375.0,5.926926025970411,weak,fabricated_metal,mx,mid
2.8333333,0.0,8045,2013,0.02,0.0004,0.07,0.004900000000000001,0.8,152.0,5.0238805208462765,strong,rubber,mx,young
3.7222223,0.0,8046,2013,1.0,1.0,0.07,0.004900000000000001,0.5,1800.0,7.495541943884256,strong,transport,mx,mid
3.0,1.0,8048,2013,1.0,1.0,0.36,0.1296,0.1,3500.0,8.160518247477505,strong,paper,mx,mid
3.6111112,1.0,8050,2010,0.6,0.36,0.02,0.0004,0.2,750.0,6.620073206530356,moder,fabricated_metal,mx,young
2.5,1.0,8051,2013,0.7,0.48999999999999994,0.15,0.0225,0.0,250.0,5.521460917862246,strong,furniture,mx,mid
2.1111112,0.0,8052,2013,1.0,1.0,0.08,0.0064,0.4,250.0,5.521460917862246,weak,fabricated_metal,mx,unknown
3.1111112,1.0,8053,2013,1.0,1.0,0.31,0.0961,0.15,2000.0,7.600902459542082,weak,apparel,mx,mid
3.1666667,1.0,8054,2010,0.9,0.81,0.1,0.010000000000000002,0.0,120.0,4.787491742782046,strong,fabricated_metal,mx,unknown
3.2222223,0.0,8055,2010,1.0,1.0,0.2,0.04000000000000001,0.4,460.0,6.131226489483141,strong,chemical,mx,young
1.8333334,1.0,8056,2010,0.9,0.81,0.1,0.010000000000000002,0.0,600.0,6.396929655216146,weak,printing,mx,young
2.5555556,1.0,8057,2013,0.4,0.16000000000000003,0.0,0.0,0.25,1200.0,7.090076835776092,strong,primary_metal,mx,young
3.5555556,0.0,8058,2010,1.0,1.0,0.3,0.09,0.8,500.0,6.214608098422191,moder,leather,mx,young
3.6666667,0.0,8059,2013,1.0,1.0,0.0,0.0,0.05,200.0,5.298317366548036,strong,primary_metal,mx,young
3.0555556,1.0,8060,2013,0.33,0.10890000000000001,0.0,0.0,0.2,2000.0,7.600902459542082,strong,fabricated_metal,mx,mid
3.4444444,0.0,8061,2013,1.0,1.0,0.0,0.0,0.96,850.0,6.745236349484363,moder,rubber,mx,unknown
3.7222223,1.0,8062,2013,0.2,0.04000000000000001,0.0,0.0,1.0,200.0,5.298317366548036,strong,misc_manuf,mx,young
